# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 53.479, -2.245 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "53.4794892", "lon": "-2.2451148", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-15 08:00,2019-01-15 08:00,0.008,0.008,0.010,5.544
2019-01-15 09:00,2019-01-15 09:00,0.062,0.031,0.049,6.086
2019-01-15 10:00,2019-01-15 10:00,0.144,0.079,0.087,6.749
2019-01-15 11:00,2019-01-15 11:00,0.227,0.147,0.107,7.402
2019-01-15 12:00,2019-01-15 12:00,0.199,0.117,0.108,7.741
2019-01-15 13:00,2019-01-15 13:00,0.193,0.122,0.098,7.758
2019-01-15 14:00,2019-01-15 14:00,0.069,0.029,0.060,7.405
2019-01-15 15:00,2019-01-15 15:00,0.003,0.001,0.010,6.749
2019-01-15 16:00,2019-01-15 16:00,0,0,0,6.309
2019-01-15 17:00,2019-01-15 17:00,0,0,0,6.116
2019-01-15 18:00,2019-01-15 18:00,0,0,0,5.952
2019-01-15 19:00,2019-01-15 19:00,0,0,0,6.039
2019-01-15 20:00,2019-01-15 20:00,0,0,0,6.217
2019-01-15 21:00,2019-01-15 21:00,0,0,0,6.374
2019-01-15 22:00,2019-01-15 22:00,0,0,0,6.479
2019-01-15 23:00,2019-01-15 23:00,0,0,0,6.549
2019-01-16 00:00,2019-01-16 00:00,0,0,0,6.691
2019-01-16 01:00,2019-01-16 01:00,0,0,0,6.787
2019-01-16 02:00,2019-01-16 02:00,0,0,0,6.749
2019-01-16 03:00,2019-01-16 03:00,0,0,0,6.774
2019-01-16 04:00,2019-01-16 04:00,0,0,0,6.795
2019-01-16 05:00,2019-01-16 05:00,0,0,0,6.790
2019-01-16 06:00,2019-01-16 06:00,0,0,0,6.860
2019-01-16 07:00,2019-01-16 07:00,0,0,0,6.969
2019-01-16 08:00,2019-01-16 08:00,0,0.001,0.004,7.015
2019-01-16 09:00,2019-01-16 09:00,0.018,0.003,0.027,6.752
2019-01-16 10:00,2019-01-16 10:00,0.037,0.005,0.048,6.101
2019-01-16 11:00,2019-01-16 11:00,0.052,0.007,0.062,5.541
2019-01-16 12:00,2019-01-16 12:00,0.051,0.007,0.061,5.325
2019-01-16 13:00,2019-01-16 13:00,0.073,0.017,0.075,5.291
2019-01-16 14:00,2019-01-16 14:00,0.090,0.041,0.068,5.069
2019-01-16 15:00,2019-01-16 15:00,0.038,0.026,0.028,4.168
2019-01-16 16:00,2019-01-16 16:00,0,0,0,2.790
2019-01-16 17:00,2019-01-16 17:00,0,0,0,2.471
2019-01-16 18:00,2019-01-16 18:00,0,0,0,2.510
2019-01-16 19:00,2019-01-16 19:00,0,0,0,2.862
2019-01-16 20:00,2019-01-16 20:00,0,0,0,2.989
2019-01-16 21:00,2019-01-16 21:00,0,0,0,2.892
2019-01-16 22:00,2019-01-16 22:00,0,0,0,2.721
2019-01-16 23:00,2019-01-16 23:00,0,0,0,2.624
2019-01-17 00:00,2019-01-17 00:00,0,0,0,2.633
2019-01-17 01:00,2019-01-17 01:00,0,0,0,2.716
2019-01-17 02:00,2019-01-17 02:00,0,0,0,2.204
2019-01-17 03:00,2019-01-17 03:00,0,0,0,1.274
2019-01-17 04:00,2019-01-17 04:00,0,0,0,0.284
2019-01-17 05:00,2019-01-17 05:00,0,0,0,-0.546
2019-01-17 06:00,2019-01-17 06:00,0,0,0,-0.831
2019-01-17 07:00,2019-01-17 07:00,0,0,0,-0.816
2019-01-17 08:00,2019-01-17 08:00,0.032,0.032,0.013,-0.550
2019-01-17 09:00,2019-01-17 09:00,0.181,0.146,0.053,0.399
2019-01-17 10:00,2019-01-17 10:00,0.312,0.264,0.074,1.400
2019-01-17 11:00,2019-01-17 11:00,0.396,0.351,0.080,2.168
2019-01-17 12:00,2019-01-17 12:00,0.405,0.361,0.081,2.571
2019-01-17 13:00,2019-01-17 13:00,0.342,0.297,0.076,2.688
2019-01-17 14:00,2019-01-17 14:00,0.231,0.193,0.060,2.404
2019-01-17 15:00,2019-01-17 15:00,0.057,0.046,0.027,0.854
2019-01-17 16:00,2019-01-17 16:00,0,0,0,-0.746
2019-01-17 17:00,2019-01-17 17:00,0,0,0,-0.791
2019-01-17 18:00,2019-01-17 18:00,0,0,0,-0.696
2019-01-17 19:00,2019-01-17 19:00,0,0,0,-0.494
2019-01-17 20:00,2019-01-17 20:00,0,0,0,-0.110
2019-01-17 21:00,2019-01-17 21:00,0,0,0,0.033
2019-01-17 22:00,2019-01-17 22:00,0,0,0,0.032
2019-01-17 23:00,2019-01-17 23:00,0,0,0,-0.242
2019-01-18 00:00,2019-01-18 00:00,0,0,0,-0.759
2019-01-18 01:00,2019-01-18 01:00,0,0,0,-1.075
2019-01-18 02:00,2019-01-18 02:00,0,0,0,-1.104
2019-01-18 03:00,2019-01-18 03:00,0,0,0,-1.120
2019-01-18 04:00,2019-01-18 04:00,0,0,0,-1.236
2019-01-18 05:00,2019-01-18 05:00,0,0,0,-1.422
2019-01-18 06:00,2019-01-18 06:00,0,0,0,-1.531
2019-01-18 07:00,2019-01-18 07:00,0,0,0,-1.592
2019-01-18 08:00,2019-01-18 08:00,0.009,0.007,0.012,-1.415
2019-01-18 09:00,2019-01-18 09:00,0.068,0.030,0.054,-0.641
2019-01-18 10:00,2019-01-18 10:00,0.128,0.055,0.090,0.328
2019-01-18 11:00,2019-01-18 11:00,0.159,0.067,0.110,1.283
2019-01-18 12:00,2019-01-18 12:00,0.120,0.037,0.101,1.840
2019-01-18 13:00,2019-01-18 13:00,0.072,0.015,0.074,1.787
2019-01-18 14:00,2019-01-18 14:00,0.028,0.004,0.037,1.402
2019-01-18 15:00,2019-01-18 15:00,0.003,0.001,0.010,1.014
2019-01-18 16:00,2019-01-18 16:00,0,0,0,0.920
2019-01-18 17:00,2019-01-18 17:00,0,0,0,0.879
2019-01-18 18:00,2019-01-18 18:00,0,0,0,0.821
2019-01-18 19:00,2019-01-18 19:00,0,0,0,0.886
2019-01-18 20:00,2019-01-18 20:00,0,0,0,0.930
2019-01-18 21:00,2019-01-18 21:00,0,0,0,0.820
2019-01-18 22:00,2019-01-18 22:00,0,0,0,0.717
2019-01-18 23:00,2019-01-18 23:00,0,0,0,0.489
2019-01-19 00:00,2019-01-19 00:00,0,0,0,0.343
2019-01-19 01:00,2019-01-19 01:00,0,0,0,0.362
2019-01-19 02:00,2019-01-19 02:00,0,0,0,0.433
2019-01-19 03:00,2019-01-19 03:00,0,0,0,0.522
2019-01-19 04:00,2019-01-19 04:00,0,0,0,0.678
2019-01-19 05:00,2019-01-19 05:00,0,0,0,0.757
2019-01-19 06:00,2019-01-19 06:00,0,0,0,0.853
2019-01-19 07:00,2019-01-19 07:00,0,0,0,0.934
2019-01-19 08:00,2019-01-19 08:00,0,0,0.003,1.034
2019-01-19 09:00,2019-01-19 09:00,0.008,0.001,0.017,1.268
2019-01-19 10:00,2019-01-19 10:00,0.021,0.002,0.032,1.548
2019-01-19 11:00,2019-01-19 11:00,0.030,0.002,0.042,1.828
2019-01-19 12:00,2019-01-19 12:00,0.032,0.002,0.045,2.085
2019-01-19 13:00,2019-01-19 13:00,0.028,0.002,0.040,2.291
2019-01-19 14:00,2019-01-19 14:00,0.017,0.002,0.027,2.385
2019-01-19 15:00,2019-01-19 15:00,0.003,0.001,0.010,2.252
2019-01-19 16:00,2019-01-19 16:00,0,0,0,1.957
2019-01-19 17:00,2019-01-19 17:00,0,0,0,1.789
2019-01-19 18:00,2019-01-19 18:00,0,0,0,1.603
2019-01-19 19:00,2019-01-19 19:00,0,0,0,1.265
2019-01-19 20:00,2019-01-19 20:00,0,0,0,0.834
2019-01-19 21:00,2019-01-19 21:00,0,0,0,0.433
2019-01-19 22:00,2019-01-19 22:00,0,0,0,0.030
2019-01-19 23:00,2019-01-19 23:00,0,0,0,-0.279
2019-01-20 00:00,2019-01-20 00:00,0,0,0,-0.429
2019-01-20 01:00,2019-01-20 01:00,0,0,0,-0.463
2019-01-20 02:00,2019-01-20 02:00,0,0,0,-0.410
2019-01-20 03:00,2019-01-20 03:00,0,0,0,-0.334
2019-01-20 04:00,2019-01-20 04:00,0,0,0,-0.298
2019-01-20 05:00,2019-01-20 05:00,0,0,0,-0.285
2019-01-20 06:00,2019-01-20 06:00,0,0,0,-0.245
2019-01-20 07:00,2019-01-20 07:00,0,0,0,-0.191
2019-01-20 08:00,2019-01-20 08:00,0.008,0.006,0.012,0.009
2019-01-20 09:00,2019-01-20 09:00,0.064,0.028,0.053,0.709
2019-01-20 10:00,2019-01-20 10:00,0.146,0.073,0.092,1.488
2019-01-20 11:00,2019-01-20 11:00,0.214,0.123,0.112,2.686
2019-01-20 12:00,2019-01-20 12:00,0.209,0.117,0.114,3.789
2019-01-20 13:00,2019-01-20 13:00,0.171,0.092,0.101,4.169
2019-01-20 14:00,2019-01-20 14:00,0.111,0.058,0.072,3.956
2019-01-20 15:00,2019-01-20 15:00,0.032,0.018,0.029,2.466
2019-01-20 16:00,2019-01-20 16:00,0,0,0,1.148
2019-01-20 17:00,2019-01-20 17:00,0,0,0,0.787
2019-01-20 18:00,2019-01-20 18:00,0,0,0,0.586
2019-01-20 19:00,2019-01-20 19:00,0,0,0,0.524
2019-01-20 20:00,2019-01-20 20:00,0,0,0,0.688
2019-01-20 21:00,2019-01-20 21:00,0,0,0,0.808
2019-01-20 22:00,2019-01-20 22:00,0,0,0,0.572
2019-01-20 23:00,2019-01-20 23:00,0,0,0,0.258
2019-01-21 00:00,2019-01-21 00:00,0,0,0,-0.159
2019-01-21 01:00,2019-01-21 01:00,0,0,0,-0.491
2019-01-21 02:00,2019-01-21 02:00,0,0,0,-0.694
2019-01-21 03:00,2019-01-21 03:00,0,0,0,-0.967
2019-01-21 04:00,2019-01-21 04:00,0,0,0,-1.145
2019-01-21 05:00,2019-01-21 05:00,0,0,0,-1.218
2019-01-21 06:00,2019-01-21 06:00,0,0,0,-1.214
2019-01-21 07:00,2019-01-21 07:00,0,0,0,-1.048
2019-01-21 08:00,2019-01-21 08:00,0.008,0.005,0.012,-0.544
2019-01-21 09:00,2019-01-21 09:00,0.051,0.016,0.051,0.796
2019-01-21 10:00,2019-01-21 10:00,0.099,0.030,0.087,1.950
2019-01-21 11:00,2019-01-21 11:00,0.118,0.033,0.104,2.781
2019-01-21 12:00,2019-01-21 12:00,0.089,0.017,0.090,3.224
2019-01-21 13:00,2019-01-21 13:00,0.056,0.008,0.065,3.343
2019-01-21 14:00,2019-01-21 14:00,0.021,0.002,0.032,3.183
2019-01-21 15:00,2019-01-21 15:00,0.003,0.001,0.009,2.897
2019-01-21 16:00,2019-01-21 16:00,0,0,0,2.586
2019-01-21 17:00,2019-01-21 17:00,0,0,0,2.421
2019-01-21 18:00,2019-01-21 18:00,0,0,0,2.399
2019-01-21 19:00,2019-01-21 19:00,0,0,0,2.510
2019-01-21 20:00,2019-01-21 20:00,0,0,0,2.636
2019-01-21 21:00,2019-01-21 21:00,0,0,0,2.607
2019-01-21 22:00,2019-01-21 22:00,0,0,0,2.274
2019-01-21 23:00,2019-01-21 23:00,0,0,0,2.260
2019-01-22 00:00,2019-01-22 00:00,0,0,0,2.131
2019-01-22 01:00,2019-01-22 01:00,0,0,0,1.664
2019-01-22 02:00,2019-01-22 02:00,0,0,0,1.379
2019-01-22 03:00,2019-01-22 03:00,0,0,0,1.472
2019-01-22 04:00,2019-01-22 04:00,0,0,0,1.399
2019-01-22 05:00,2019-01-22 05:00,0,0,0,1.287
2019-01-22 06:00,2019-01-22 06:00,0,0,0,1.046
2019-01-22 07:00,2019-01-22 07:00,0,-0,0,0.731
2019-01-22 08:00,2019-01-22 08:00,0.012,0.008,0.015,0.627
2019-01-22 09:00,2019-01-22 09:00,0.071,0.028,0.060,1.360
2019-01-22 10:00,2019-01-22 10:00,0.127,0.049,0.097,2.020
2019-01-22 11:00,2019-01-22 11:00,0.110,0.028,0.100,2.426
2019-01-22 12:00,2019-01-22 12:00,0.094,0.018,0.094,2.462
2019-01-22 13:00,2019-01-22 13:00,0.039,0.004,0.050,2.182
2019-01-22 14:00,2019-01-22 14:00,0.017,0.002,0.027,1.843
2019-01-22 15:00,2019-01-22 15:00,0.004,0.001,0.011,1.659
2019-01-22 16:00,2019-01-22 16:00,0,0,0,1.311
2019-01-22 17:00,2019-01-22 17:00,0,0,0,0.906
2019-01-22 18:00,2019-01-22 18:00,0,0,0,0.481
2019-01-22 19:00,2019-01-22 19:00,0,0,0,0.087
2019-01-22 20:00,2019-01-22 20:00,0,0,0,-0.167
2019-01-22 21:00,2019-01-22 21:00,0,0,0,-0.440
2019-01-22 22:00,2019-01-22 22:00,0,0,0,-0.693
2019-01-22 23:00,2019-01-22 23:00,0,0,0,-0.823
2019-01-23 00:00,2019-01-23 00:00,0,0,0,-0.882
2019-01-23 01:00,2019-01-23 01:00,0,0,0,-1.122
2019-01-23 02:00,2019-01-23 02:00,0,0,0,-1.348
2019-01-23 03:00,2019-01-23 03:00,0,0,0,-1.553
2019-01-23 04:00,2019-01-23 04:00,0,0,0,-1.622
2019-01-23 05:00,2019-01-23 05:00,0,0,0,-1.687
2019-01-23 06:00,2019-01-23 06:00,0,0,0,-1.778
2019-01-23 07:00,2019-01-23 07:00,0,-0,0,-1.818
2019-01-23 08:00,2019-01-23 08:00,0.025,0.021,0.017,-1.663
2019-01-23 09:00,2019-01-23 09:00,0.155,0.110,0.062,-0.750
2019-01-23 10:00,2019-01-23 10:00,0.393,0.352,0.072,0.198
2019-01-23 11:00,2019-01-23 11:00,0.496,0.472,0.071,1.006
2019-01-23 12:00,2019-01-23 12:00,0.488,0.462,0.074,1.570
2019-01-23 13:00,2019-01-23 13:00,0.415,0.380,0.072,1.799
2019-01-23 14:00,2019-01-23 14:00,0.298,0.262,0.060,1.553
2019-01-23 15:00,2019-01-23 15:00,0.108,0.090,0.035,-0.354
2019-01-23 16:00,2019-01-23 16:00,0,0.001,0.001,-1.925
2019-01-23 17:00,2019-01-23 17:00,0,0,0,-1.871
2019-01-23 18:00,2019-01-23 18:00,0,0,0,-1.645
2019-01-23 19:00,2019-01-23 19:00,0,0,0,-1.439
2019-01-23 20:00,2019-01-23 20:00,0,0,0,-1.318
2019-01-23 21:00,2019-01-23 21:00,0,0,0,-0.960
2019-01-23 22:00,2019-01-23 22:00,0,0,0,-0.645
2019-01-23 23:00,2019-01-23 23:00,0,0,0,-0.482
2019-01-24 00:00,2019-01-24 00:00,0,0,0,-0.451
2019-01-24 01:00,2019-01-24 01:00,0,0,0,-0.243
2019-01-24 02:00,2019-01-24 02:00,0,0,0,0.124
2019-01-24 03:00,2019-01-24 03:00,0,0,0,0.573
2019-01-24 04:00,2019-01-24 04:00,0,0,0,0.560
2019-01-24 05:00,2019-01-24 05:00,0,0,0,0.614
2019-01-24 06:00,2019-01-24 06:00,0,0,0,0.928
2019-01-24 07:00,2019-01-24 07:00,0,-0,0,1.171
2019-01-24 08:00,2019-01-24 08:00,0.002,0.001,0.008,1.545
2019-01-24 09:00,2019-01-24 09:00,0.021,0.003,0.031,2.307
2019-01-24 10:00,2019-01-24 10:00,0.038,0.004,0.049,2.945
2019-01-24 11:00,2019-01-24 11:00,0.062,0.008,0.071,3.493
2019-01-24 12:00,2019-01-24 12:00,0.089,0.016,0.092,3.915
2019-01-24 13:00,2019-01-24 13:00,0.099,0.024,0.094,4.176
2019-01-24 14:00,2019-01-24 14:00,0.071,0.020,0.069,3.916
2019-01-24 15:00,2019-01-24 15:00,0.019,0.005,0.026,3.105
2019-01-24 16:00,2019-01-24 16:00,0,0,0.001,2.615
2019-01-24 17:00,2019-01-24 17:00,0,0,0,2.710
2019-01-24 18:00,2019-01-24 18:00,0,0,0,2.771
2019-01-24 19:00,2019-01-24 19:00,0,0,0,2.487
2019-01-24 20:00,2019-01-24 20:00,0,0,0,2.164
2019-01-24 21:00,2019-01-24 21:00,0,0,0,1.996
2019-01-24 22:00,2019-01-24 22:00,0,0,0,2.196
2019-01-24 23:00,2019-01-24 23:00,0,0,0,2.669
2019-01-25 00:00,2019-01-25 00:00,0,0,0,3.153
2019-01-25 01:00,2019-01-25 01:00,0,0,0,3.682
2019-01-25 02:00,2019-01-25 02:00,0,0,0,4.524
2019-01-25 03:00,2019-01-25 03:00,0,0,0,5.659
2019-01-25 04:00,2019-01-25 04:00,0,0,0,6.346
2019-01-25 05:00,2019-01-25 05:00,0,0,0,6.839
2019-01-25 06:00,2019-01-25 06:00,0,0,0,7.053
2019-01-25 07:00,2019-01-25 07:00,0,-0,0,6.991
2019-01-25 08:00,2019-01-25 08:00,0.005,0.003,0.012,6.946
2019-01-25 09:00,2019-01-25 09:00,0.032,0.006,0.042,7.306
2019-01-25 10:00,2019-01-25 10:00,0.053,0.007,0.063,7.744
2019-01-25 11:00,2019-01-25 11:00,0.059,0.007,0.071,8.064
2019-01-25 12:00,2019-01-25 12:00,0.060,0.007,0.072,8.213
2019-01-25 13:00,2019-01-25 13:00,0.060,0.008,0.071,8.253
2019-01-25 14:00,2019-01-25 14:00,0.043,0.007,0.053,8.144
2019-01-25 15:00,2019-01-25 15:00,0.013,0.003,0.022,7.834
2019-01-25 16:00,2019-01-25 16:00,0,0,0.001,7.546
2019-01-25 17:00,2019-01-25 17:00,0,0,0,7.467
2019-01-25 18:00,2019-01-25 18:00,0,0,0,7.423
2019-01-25 19:00,2019-01-25 19:00,0,0,0,7.382
2019-01-25 20:00,2019-01-25 20:00,0,0,0,7.348
2019-01-25 21:00,2019-01-25 21:00,0,0,0,7.270
2019-01-25 22:00,2019-01-25 22:00,0,0,0,7.114
2019-01-25 23:00,2019-01-25 23:00,0,0,0,6.990
2019-01-26 00:00,2019-01-26 00:00,0,0,0,6.725
2019-01-26 01:00,2019-01-26 01:00,0,0,0,6.491
2019-01-26 02:00,2019-01-26 02:00,0,0,0,6.331
2019-01-26 03:00,2019-01-26 03:00,0,0,0,6.234
2019-01-26 04:00,2019-01-26 04:00,0,0,0,6.129
2019-01-26 05:00,2019-01-26 05:00,0,0,0,5.964
2019-01-26 06:00,2019-01-26 06:00,0,0,0,5.775
2019-01-26 07:00,2019-01-26 07:00,0,-0,0,5.713
2019-01-26 08:00,2019-01-26 08:00,0.005,0.002,0.011,5.795
2019-01-26 09:00,2019-01-26 09:00,0.037,0.007,0.046,6.183
2019-01-26 10:00,2019-01-26 10:00,0.062,0.009,0.071,6.689
2019-01-26 11:00,2019-01-26 11:00,0.053,0.005,0.066,7.097
2019-01-26 12:00,2019-01-26 12:00,0.053,0.005,0.066,7.395
2019-01-26 13:00,2019-01-26 13:00,0.052,0.006,0.064,7.622
2019-01-26 14:00,2019-01-26 14:00,0.032,0.004,0.044,7.665
2019-01-26 15:00,2019-01-26 15:00,0.004,0.001,0.011,7.471
2019-01-26 16:00,2019-01-26 16:00,0,0,0.001,7.177
2019-01-26 17:00,2019-01-26 17:00,0,0,0,6.697
2019-01-26 18:00,2019-01-26 18:00,0,0,0,5.815
2019-01-26 19:00,2019-01-26 19:00,0,0,0,5.096
2019-01-26 20:00,2019-01-26 20:00,0,0,0,4.801
2019-01-26 21:00,2019-01-26 21:00,0,0,0,4.736
2019-01-26 22:00,2019-01-26 22:00,0,0,0,4.705
2019-01-26 23:00,2019-01-26 23:00,0,0,0,4.648
2019-01-27 00:00,2019-01-27 00:00,0,0,0,4.535
2019-01-27 01:00,2019-01-27 01:00,0,0,0,3.854
2019-01-27 02:00,2019-01-27 02:00,0,0,0,2.576
2019-01-27 03:00,2019-01-27 03:00,0,0,0,1.902
2019-01-27 04:00,2019-01-27 04:00,0,0,0,1.975
2019-01-27 05:00,2019-01-27 05:00,0,0,0,2.012
2019-01-27 06:00,2019-01-27 06:00,0,0,0,2.006
2019-01-27 07:00,2019-01-27 07:00,0,-0,0,2.200
2019-01-27 08:00,2019-01-27 08:00,0.028,0.019,0.023,2.508
2019-01-27 09:00,2019-01-27 09:00,0.093,0.043,0.069,3.088
2019-01-27 10:00,2019-01-27 10:00,0.117,0.041,0.095,3.503
2019-01-27 11:00,2019-01-27 11:00,0.120,0.034,0.105,3.724
2019-01-27 12:00,2019-01-27 12:00,0.136,0.044,0.113,3.898
2019-01-27 13:00,2019-01-27 13:00,0.172,0.079,0.114,4.009
2019-01-27 14:00,2019-01-27 14:00,0.115,0.052,0.082,3.873
2019-01-27 15:00,2019-01-27 15:00,0.042,0.019,0.038,3.525
2019-01-27 16:00,2019-01-27 16:00,0,0.001,0.002,3.042
2019-01-27 17:00,2019-01-27 17:00,0,0,0,2.608
2019-01-27 18:00,2019-01-27 18:00,0,0,0,2.245
2019-01-27 19:00,2019-01-27 19:00,0,0,0,1.929
2019-01-27 20:00,2019-01-27 20:00,0,0,0,1.616
2019-01-27 21:00,2019-01-27 21:00,0,0,0,1.298
2019-01-27 22:00,2019-01-27 22:00,0,0,0,1.018
2019-01-27 23:00,2019-01-27 23:00,0,0,0,0.671
2019-01-28 00:00,2019-01-28 00:00,0,0,0,0.140
2019-01-28 01:00,2019-01-28 01:00,0,0,0,-0.351
2019-01-28 02:00,2019-01-28 02:00,0,0,0,-0.852
2019-01-28 03:00,2019-01-28 03:00,0,0,0,-1.318
2019-01-28 04:00,2019-01-28 04:00,0,0,0,-1.624
2019-01-28 05:00,2019-01-28 05:00,0,0,0,-1.888
2019-01-28 06:00,2019-01-28 06:00,0,0,0,-1.842
2019-01-28 07:00,2019-01-28 07:00,0,-0,0,-1.918
2019-01-28 08:00,2019-01-28 08:00,0.153,0.145,0.024,-1.355
2019-01-28 09:00,2019-01-28 09:00,0.346,0.324,0.049,0.356
2019-01-28 10:00,2019-01-28 10:00,0.480,0.469,0.058,1.681
2019-01-28 11:00,2019-01-28 11:00,0.541,0.540,0.063,2.634
2019-01-28 12:00,2019-01-28 12:00,0.548,0.549,0.063,3.085
2019-01-28 13:00,2019-01-28 13:00,0.494,0.489,0.059,3.186
2019-01-28 14:00,2019-01-28 14:00,0.369,0.349,0.053,2.846
2019-01-28 15:00,2019-01-28 15:00,0.159,0.140,0.037,1.125
2019-01-28 16:00,2019-01-28 16:00,0.002,0.006,0.003,-1.293
2019-01-28 17:00,2019-01-28 17:00,0,0,0,-1.683
2019-01-28 18:00,2019-01-28 18:00,0,0,0,-1.458
2019-01-28 19:00,2019-01-28 19:00,0,0,0,-0.863
2019-01-28 20:00,2019-01-28 20:00,0,0,0,0.241
2019-01-28 21:00,2019-01-28 21:00,0,0,0,0.799
2019-01-28 22:00,2019-01-28 22:00,0,0,0,0.906
2019-01-28 23:00,2019-01-28 23:00,0,0,0,0.619
2019-01-29 00:00,2019-01-29 00:00,0,0,0,0.539
2019-01-29 01:00,2019-01-29 01:00,0,0,0,0.557
2019-01-29 02:00,2019-01-29 02:00,0,0,0,0.560
2019-01-29 03:00,2019-01-29 03:00,0,0,0,0.543
2019-01-29 04:00,2019-01-29 04:00,0,0,0,0.447
2019-01-29 05:00,2019-01-29 05:00,0,0,0,0.353
2019-01-29 06:00,2019-01-29 06:00,0,0,0,0.243
2019-01-29 07:00,2019-01-29 07:00,0,0,0,0.173
2019-01-29 08:00,2019-01-29 08:00,0.002,0.001,0.009,0.283
2019-01-29 09:00,2019-01-29 09:00,0.015,0.001,0.025,0.702
2019-01-29 10:00,2019-01-29 10:00,0.028,0.002,0.040,1.160
2019-01-29 11:00,2019-01-29 11:00,0.034,0.002,0.047,1.425
2019-01-29 12:00,2019-01-29 12:00,0.037,0.002,0.050,1.262
2019-01-29 13:00,2019-01-29 13:00,0.040,0.003,0.053,1.203
2019-01-29 14:00,2019-01-29 14:00,0.019,0.001,0.031,0.975
2019-01-29 15:00,2019-01-29 15:00,0.004,0,0.011,0.886
2019-01-29 16:00,2019-01-29 16:00,0,0,0.001,0.722
2019-01-29 17:00,2019-01-29 17:00,0,0,0,0.681
2019-01-29 18:00,2019-01-29 18:00,0,0,0,0.564
2019-01-29 19:00,2019-01-29 19:00,0,0,0,0.291
2019-01-29 20:00,2019-01-29 20:00,0,0,0,-0.150
2019-01-29 21:00,2019-01-29 21:00,0,0,0,-0.617
2019-01-29 22:00,2019-01-29 22:00,0,0,0,-0.934
2019-01-29 23:00,2019-01-29 23:00,0,0,0,-1.005
2019-01-30 00:00,2019-01-30 00:00,0,0,0,-0.918
2019-01-30 01:00,2019-01-30 01:00,0,0,0,-0.798
2019-01-30 02:00,2019-01-30 02:00,0,0,0,-0.931
2019-01-30 03:00,2019-01-30 03:00,0,0,0,-0.918
2019-01-30 04:00,2019-01-30 04:00,0,0,0,-0.958
2019-01-30 05:00,2019-01-30 05:00,0,0,0,-1.103
2019-01-30 06:00,2019-01-30 06:00,0,0,0,-1.160
2019-01-30 07:00,2019-01-30 07:00,0,0,0,-1.222
2019-01-30 08:00,2019-01-30 08:00,0.019,0.009,0.022,-0.706
2019-01-30 09:00,2019-01-30 09:00,0.080,0.029,0.067,0.615
2019-01-30 10:00,2019-01-30 10:00,0.162,0.074,0.108,1.377
2019-01-30 11:00,2019-01-30 11:00,0.241,0.134,0.129,1.853
2019-01-30 12:00,2019-01-30 12:00,0.271,0.163,0.132,2.107
2019-01-30 13:00,2019-01-30 13:00,0.185,0.088,0.117,2.121
2019-01-30 14:00,2019-01-30 14:00,0.114,0.047,0.085,1.907
2019-01-30 15:00,2019-01-30 15:00,0.047,0.020,0.042,0.898
2019-01-30 16:00,2019-01-30 16:00,0,0.001,0.003,-0.748
2019-01-30 17:00,2019-01-30 17:00,0,0,0,-1.332
2019-01-30 18:00,2019-01-30 18:00,0,0,0,-1.710
2019-01-30 19:00,2019-01-30 19:00,0,0,0,-1.845
2019-01-30 20:00,2019-01-30 20:00,0,0,0,-1.866
2019-01-30 21:00,2019-01-30 21:00,0,0,0,-1.926
2019-01-30 22:00,2019-01-30 22:00,0,0,0,-1.847
2019-01-30 23:00,2019-01-30 23:00,0,0,0,-1.632
2019-01-31 00:00,2019-01-31 00:00,0,0,0,-1.800
2019-01-31 01:00,2019-01-31 01:00,0,0,0,-2.163
2019-01-31 02:00,2019-01-31 02:00,0,0,0,-2.545
2019-01-31 03:00,2019-01-31 03:00,0,0,0,-2.768
2019-01-31 04:00,2019-01-31 04:00,0,0,0,-2.756
2019-01-31 05:00,2019-01-31 05:00,0,0,0,-2.757
2019-01-31 06:00,2019-01-31 06:00,0,0,0,-2.770
2019-01-31 07:00,2019-01-31 07:00,0,0,0,-2.753
2019-01-31 08:00,2019-01-31 08:00,0.039,0.024,0.029,-2.262
2019-01-31 09:00,2019-01-31 09:00,0.134,0.073,0.077,-1.500
2019-01-31 10:00,2019-01-31 10:00,0.235,0.145,0.109,-0.739
2019-01-31 11:00,2019-01-31 11:00,0.333,0.240,0.118,0.168
2019-01-31 12:00,2019-01-31 12:00,0.460,0.400,0.101,1.072
2019-01-31 13:00,2019-01-31 13:00,0.316,0.232,0.109,1.338
2019-01-31 14:00,2019-01-31 14:00,0.137,0.067,0.087,1.043
2019-01-31 15:00,2019-01-31 15:00,0.038,0.014,0.039,0.277
2019-01-31 16:00,2019-01-31 16:00,0,0.002,0.004,-0.789
2019-01-31 17:00,2019-01-31 17:00,0,0,0,-1.476
